TokenID,FullText,Target,ASTrns,ASTrns_conf,ASTrns_explanation,ASUncc,ASUncc_conf,ASUncc_explanation,ASUnrg,ASUnrg_conf,ASUnrg_explanation,AktAcc,AktAcc_conf,AktAcc_explanation,AktAch,AktAch_conf,AktAch_explanation,AktAct,AktAct_conf,AktAct_explanation,AktState,AktState_conf,AktState_explanation,ClCntfcl,ClCntfcl_conf,ClCntfcl_explanation,ClNegPol,ClNegPol_conf,ClNegPol_explanation,DtExp,DtExp_conf,DtExp_explanation,DtRes,DtRes_conf,DtRes_explanation,DtUniv,DtUniv_conf,DtUniv_explanation,TLAspPfv,TLAspPfv_conf,TLAspPfv_explanation,TLMdIrr,TLMdIrr_conf,TLMdIrr_explanation,TLTS,TLTS_conf,TLTS_explanation,VcPass,VcPass_conf,VcPass_explanation
43003034,» For he whom God has sent speaks the words of God . God does not give the spirit by measure .,has sent,1.0,high,"The target verb 'has sent' introduces an overt grammatical subject ('he whom God') and an overt direct object noun phrase ('the words of God'), satisfying the first 'set_to_1_if' condition.",0,high,"The verb 'send' licenses an external argument (God as agent/initiator) and introduces an internal argument (the relative pronoun 'whom' as the direct object), satisfying the set_to_0_if conditions.",0,high,"The target verb 'has sent' licenses an internal argument (the relative pronoun 'whom' functioning as the direct object of 'sent'), triggering the set_to_0_if condition that vetoes ASUnrg.",0,high,The verb 'send' denotes a punctual change-of-state (the act of dispatching) without an encoded durative process phase leading to a defined result state; completion is not built into the predicate's meaning.,1,high,"The verb 'has sent' denotes a punctual transition into a new state (the agent being sent/dispatched) that can be modified by specific time-point adverbials and does not permit interruption, satisfying the achievement criteria despite any preparatory activity preceding the sending.",0,high,"The verb 'has sent' denotes a completed action with a defined result state (someone was sent and remains sent), and the internal argument 'he' is a bounded, quantized entity, both of which trigger set_to_0_if conditions.",0,high,"The verb 'has sent' denotes a bounded change-of-state event (the action of sending) with a defined completion point, involving dynamic activity and eventive unfolding, which triggers the set_to_0_if condition for change-of-state verbs.",0,high,"The clause 'whom God has sent' presents a factual situation (God has sent someone) as actually occurring in the actual world, without any counterfactual marking or conditional structure indicating the situation is contrary to fact.",0.0,high,The target gram 'has sent' is not negated; the negation in the sentence ('does not give') applies to a different verb and does not negate the eventuality of sending.,0,high,"The verb 'has sent' entails a change of status (God sending someone as an agent/messenger), and the resulting state of being sent/commissioned persists at the reference time, making this a result state rather than a life-history entry.",1,high,"The verb 'has sent' describes a change of status (God has sent someone as an agent/messenger), and the resulting state (the person being sent/appointed) persists at the reference time, as evidenced by the present-tense clause 'speaks the words of God' which describes the current effect of that sending.",0,high,"The clause describes a discrete bounded event (God sending someone) with focus on the transition/result state rather than a continuous situation holding over time, and lacks duration adverbials or habitual framing.",1,high,"The predicate 'sent' is a transition event (change of state/location) construed as a completed whole, and the clause presents this as a bounded occurrence that serves as the basis for the subsequent assertion about speaking.",0,high,"The gram 'has sent' asserts a realized fact in the actual world (God has sent someone who speaks God's words) without modal, conditional, future, or hypothetical marking, matching the negative examples pattern.",0.0,high,"The gram 'has sent' is formed with present-tense 'has' followed by the past participle 'sent', with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The grammatical subject 'he whom God has sent' corresponds to the semantic agent (the one who speaks), and 'has sent' is active voice (auxiliary 'have' + past participle of transitive verb 'send' with object 'him' implied), not passive voice with the subject as semantic patient."
43003035,» The Father loves the Son and has given all things into his hand .,has given,1.0,high,"The target verb 'has given' introduces an overt grammatical subject (The Father, implied) and two overt internal arguments ('all things' as direct object and 'into his hand' as indirect object locative), satisfying the ditransitive pattern criterion.",0,high,"The verb 'has given' licenses an external argument (The Father as agent) and introduces a direct object (all things), satisfying the set_to_0_if conditions.",0,high,"The target verb 'has given' introduces an internal argument ('all things') as a direct object complement, which triggers the set_to_0_if condition.",0,high,"The verb 'give' denotes a punctual transfer of possession without a durative process phase encoded in its meaning, matching the set_to_0_if criterion for punctual change-of-state events like 'give' and 'receive'.",1,high,The verb 'has given' denotes a punctual transition into a new state (transfer of possession/control) that occurs at a definable temporal boundary and does not permit interruption as an ongoing process phase.,0,high,"The verb 'has given' entails a defined result state (the transfer of all things into the Son's hand is complete), which triggers the set_to_0_if condition for bounded, telic situations with defined outcomes.",0,high,"The verb 'has given' denotes a bounded dynamic event involving change-of-state (transfer of possession) with a clear completion point, which triggers the set_to_0_if condition for change-of-state and eventive unfolding.",0,high,"The clause 'has given all things into his hand' presents a situation as actually occurring in the actual world (factual statement about the Father's action), with no indication of counterfactuality, conditional structure, or contrary-to-fact meaning.",0.0,high,The target gram 'has given' is not negated; it appears in a positive coordinated clause expressing that the Father has given all things into his hand.,0,high,"The verb 'has given' entails a change of possession (all things into his hand) that results in a persisting state at the reference time, triggering the set_to_0_if condition.",1,high,"The verb 'has given' describes a change of possession (transfer of all things into the Son's hand), and the context entails that this transferred state is currently in effect, matching the resultative criterion.",0,high,"The verb 'has given' describes a discrete, bounded event of transfer (transition into a new state where things are now in the Son's hand) rather than a continuous situation holding throughout a time span, and lacks any duration adverbial or habitual framing.",1,high,"The predicate 'has given' is construed as a completed transition event (giving is a bounded action with a clear endpoint), presenting the situation as a single bounded occurrence rather than an ongoing state.",0,high,"The gram 'has given' asserts a realized action in the actual world as a completed fact, with no modal auxiliary, conditional construction, or hypothetical context present.",0.0,high,"The gram 'has given' is formed with present-tense 'has' followed by a past participle 'given' with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The grammatical subject 'The Father' corresponds to the semantic agent (doer), and 'all things' is the grammatical object corresponding to the semantic patient; this is active voice, not passive voice."
43004001,The Lord was aware that the Pharisees had heard that Jesus made and baptized more disciples than John .,had heard,1.0,high,"The target verb 'had heard' introduces an overt grammatical subject ('the Pharisees') and an overt direct object noun phrase ('that Jesus made and baptized more disciples than John'), satisfying the first 'set_to_1_if' condition.",0,high,"The verb 'heard' licenses an external argument (the Pharisees as agent/experiencer) and introduces an internal argument (the embedded clause as direct object), violating the unaccusative requirement that no external argument be licensed.",0,high,"The target verb 'had heard' licenses an internal argument (the direct object 'that Jesus made and baptized more disciples than John'), which triggers the set_to_0_if condition and vetoes any set_to_1_if conditions.",0,high,"The verb 'heard' denotes a punctual, near-instantaneous perceptual transition into awareness without a durative process phase encoded in the predicate itself, matching the set_to_0_if criterion for cognitive/perceptual verbs construed as single punctual transitions.",1,high,"The verb 'had heard' denotes a punctual perceptual transition into awareness (hearing the news about Jesus), which is a near-instantaneous crossing of a cognitive threshold, matching the set_to_1_if criterion for punctual perceptual transitions.",0,high,"The verb 'had heard' denotes a bounded perceptual event marking the onset of awareness (hearing that Jesus made and baptized disciples), which is treated as a single completed occurrence rather than a dynamic durative activity.",0,high,"The target 'had heard' denotes a bounded perceptual event marking the onset of awareness (the Pharisees came to know/perceive information), which encodes eventive change rather than a static condition, triggering the set_to_0_if rule for bounded perceptual events.",0,high,"The clause 'had heard' expresses temporal anteriority within a narrative (the Pharisees' hearing preceded the Lord's awareness), presenting a factual situation that actually occurred, not a counterfactual condition.",0.0,high,"The target gram 'had heard' is not negated; the negator 'not' does not appear in the sentence, and no negative quantifiers or 'never' modify it—the clause simply reports that the Pharisees heard something as a positive fact.",1,high,"The verb 'had heard' is a perception verb (hearing) where the focus is on the occurrence of the experience (that the Pharisees became aware of information) rather than on a resulting state, fitting the set_to_1_if condition for perception verbs focused on occurrence.",0,high,The verb 'hear' is a bare perception event that does not entail a resulting state persisting at the reference time; it merely reports a past cognitive event without a change of state or ongoing effect.,0,high,"The clause 'had heard' describes a discrete, bounded event of perception (the Pharisees coming to know information) rather than a continuous situation holding throughout a time span, and lacks duration adverbials or habitual markers required for DtUniv classification.",1,high,"The target 'had heard' is a past perfect form denoting a bounded perceptual event (hearing) construed as a completed occurrence, which instantiates TLAspPfv according to the set_to_1_if criterion for bounded perceptual events.",0,high,"The gram 'had heard' is a past perfect form asserting a realized fact in the actual world (the Pharisees did hear something), not a modal, conditional, future, or hypothetical construction.",1.0,high,"The auxiliary 'had' is morphologically past, forming a past perfect construction ('had heard'), which instantiates TLTS as a tense-shifted form distinct from the simple present perfect.",0,high,The target 'had heard' is active voice with the grammatical subject 'the Pharisees' as the semantic agent (doer) and the grammatical object 'that Jesus made and baptized more disciples than John' as the semantic patient; it lacks passive morphology (no 'been' + past participle structure).
43004010,"Jesus answered : » If you know the gift of God and who asked you for a drink , you would have asked him to give you living water . «",would have asked him (to give),1.0,high,"The target verb 'would have asked' introduces an overt grammatical subject (you, implicit) and an overt direct object noun phrase (him), satisfying the first 'set_to_1_if' condition.",0,high,"The target verb 'asked' licenses an external argument (the subject 'you') and introduces a direct object ('him'), satisfying the set_to_0_if condition that the clause contains an overt direct grammatical object introduced by the target verb.",0,high,"The target verb 'asked' licenses an internal argument 'him' (direct object), which triggers the set_to_0_if condition that vetoes any set_to_1_if conditions.",0,high,"The target 'would have asked him (to give)' denotes a punctual speech act of requesting without an encoded durative process phase or defined result state; asking is a boundary transition into a communicative state, not a gradual process culminating in completion.",1,high,"The target 'would have asked him (to give)' denotes a punctual perceptual/cognitive transition into a new communicative act (requesting), which is a definable threshold event that does not unfold over measurable duration and can occur at a specific temporal boundary.",0,high,"The target 'would have asked him (to give)' denotes a single punctual event of requesting with a defined result state (the request itself as a completed communicative act), not a dynamic durative activity.",0,high,"The target 'would have asked him (to give)' denotes a dynamic volitional action involving internal eventive unfolding and change-of-state (the act of requesting), which violates the stative requirement and matches the set_to_0_if condition for dynamic activity and bounded events.",1,high,"The target 'would have asked him' is the apodosis (result clause) of a counterfactual conditional introduced by 'If you know...', expressing what would have happened under a contrary-to-fact condition.",0.0,high,"The target gram 'would have asked him' is not negated; it appears in a conditional clause expressing a hypothetical positive action, and no negator applies to this verb phrase itself.",0,high,"The target is a counterfactual conditional ('would have asked') expressing an unrealized hypothetical situation, not a claim about the subject's actual life history or experience.",0,high,"The target is a counterfactual conditional ('would have asked') expressing an unrealized, hypothetical situation, not an actual change of state that holds at the reference time.",0,high,"The clause is irrealis (counterfactual conditional expressing what would have happened under unrealized conditions), describing a non-actual hypothetical situation rather than an event or state presented as actual in the reference world.",1,high,"The conditional construction 'would have asked him' presents a hypothetical bounded event (the act of asking) as a completed whole with a clear endpoint, construed as a single occurrence rather than an ongoing state or process.",1,high,"The target gram 'would have asked him' contains the modal auxiliary 'would' combined with 'have' in a conditional construction ('If you know...you would have asked'), presenting a counterfactual/hypothetical situation rather than a realized fact.",1.0,high,"The gram 'would have asked him' contains a modal auxiliary 'would' preceding 'have', which matches the set_to_1_if condition for modal perfect forms.",0,high,"The grammatical subject 'you' is the semantic agent (the one doing the asking), and 'him' is the semantic patient/recipient; the construction lacks passive morphology (no 'be/been' or 'get/got' auxiliary introducing a past participle), so this is active voice, not passive."
43004018,"» For you have had five husbands . The one you have now is not your husband , this is true . «",have had (five husbands),1.0,high,"The target verb 'have had' introduces an overt grammatical subject ('you') and an overt direct object noun phrase ('five husbands'), satisfying the first 'set_to_1_if' condition.",0,high,"The verb 'have' licenses an external argument (the subject 'you') and introduces a direct object ('five husbands'), satisfying the set_to_0_if condition that the clause contains an overt direct object introduced by the target verb.",0,high,"The target verb 'have had' licenses an internal argument (direct object) 'five husbands', which triggers the set_to_0_if condition that vetoes any set_to_1_if conditions.",0,high,The verb 'have had' denotes a punctual or near-instantaneous change-of-state (entering into marriage relationships) without an encoded durative process phase leading to a defined goal; completion is supplied by context rather than being encoded in the predicate itself.,0,high,"The event 'have had five husbands' unfolds over an extended measurable duration (the cumulative period of multiple marriages) rather than occurring at a single temporal boundary, and represents a durative state of possession rather than a punctual transition into a new result state.",0,high,"The situation entails a defined result state (having accumulated five husbands as a bounded, completed state), and the internal argument 'five husbands' is quantized/bounded, both triggering set_to_0_if conditions.",1,high,The target 'have had' denotes a durative state of possession/experience that holds over time without dynamic change or internal progression—the situation of having been married to five husbands is a stable relational configuration that does not require active effort to maintain.,0,high,"The clause 'you have had five husbands' presents a situation as having actually occurred in the actual world (a factual statement about past events), with no indication of counterfactuality, conditional structure, or contrary-to-fact meaning.",0.0,high,The target gram 'have had' is not negated; the negation in the sentence ('is not your husband') applies to a different clause and does not negate the eventuality of having had five husbands.,1,high,"The clause 'have had five husbands' contains an explicit frequency/count adverbial ('five'), indicating distinct instances of marriage in the subject's life history, which satisfies the set_to_1_if condition for frequency indicators and aligns with the DtExp intuition of presenting an event as part of life history without asserting a current resulting state.",1,high,"The verb 'have had' describes a change of possession/marital status (acquiring husbands through marriage), and the resulting state of having had five husbands persists at the reference time as a fact about the woman's current life history.",0,high,"The clause describes discrete bounded events (five husbands) explicitly enumerated by a numerical count, indicating distinct occurrences rather than a continuous situation holding throughout a time span.",1,high,"The clause 'you have had five husbands' presents a bounded, completed occurrence (the transition/change of marital status through multiple marriages) as a single whole, construed as a perfective event rather than an ongoing state.",0,high,"The gram 'have had' asserts a realized fact in the actual world (the woman's past marital history), with no modal, conditional, future, or hypothetical marking present.",1.0,high,"The gram 'have had' contains the auxiliary 'have' followed by the past participle 'had', which is morphologically past tense, matching the first 'set_to_1_if' condition for past perfect forms.",0,high,"The grammatical subject 'you' corresponds to the semantic agent (the one who had/possessed husbands), and there is no passive morphology (no 'been' + past participle); this is active voice, not passive."
43004029,» Come see a man who told me everything I have ever done . Could this be the Christ ? «,have done,1.0,high,"The target verb 'have done' introduces an overt internal argument ('everything'), satisfying the condition for an overt direct object noun phrase.",0,high,"The verb 'done' licenses an external argument (the implicit agent 'I' who performed the actions), and the clause contains a direct object ('everything'), triggering the set_to_0_if condition.",0,high,"The target verb 'have done' licenses an internal argument (direct object) realized as the head of a relative clause with a gap ('everything I have ever done'), triggering the set_to_0_if condition.",1,high,"The verb 'have done' encodes a durative process phase (the performance of actions over time) culminating in a defined result state (completion of those actions), matching the positive example 'I have done the work.'",0,high,"The present perfect 'have done' in this context denotes a durative accumulation of actions over an extended period ('everything I have ever done'), not a punctual transition into a new state, and lacks the instantaneous boundary-crossing characteristic of achievements.",0,high,"The phrase 'have ever done' denotes a bounded, completed set of actions with a defined result state (everything accomplished), not a dynamic durative activity without a goal.",0,high,"The target 'have done' denotes a bounded dynamic event involving internal eventive unfolding and change-of-state, which triggers the set_to_0_if condition 'involves dynamic change, internal eventive unfolding, or active progression.'",0,high,"The clause 'I have ever done' presents a factual situation (the man told about things that actually occurred) without any counterfactual marking, conditional structure, or indication that the situation is contrary to fact.",0.0,high,"The target gram 'have done' is not negated; the sentence is positive and describes an actual event ('everything I have ever done'), so ClNegPol does not apply.",1,high,"The clause contains the explicit frequency adverb 'ever', which indicates the subject's life history of actions, triggering the set_to_1_if condition for frequency adverbs indicating distinct instances.",0,high,The verb 'have done' is a bare activity verb describing past actions without entailing a resulting state that persists at the reference time; it functions as a perception report (what the man 'told me') rather than encoding a transition to a state currently in effect.,1,high,"The adverbial 'ever' modifies the perfect aspect to express a non-terminating situation (everything the subject has done across their entire lifetime up to the reference time), which instantiates the universal feature.",0,high,"The clause 'everything I have ever done' construes the predicate as an unbounded state of accumulated experience across an indefinite time span (marked by 'ever'), not as a single bounded occurrence with a construed endpoint.",0,high,"The gram 'have done' appears in a relative clause ('who told me everything I have ever done') asserting a realized fact about the past, not presenting a hypothetical, projected, or non-actual situation.",0.0,high,"The gram 'have done' is formed with present-tense 'have' followed by a past participle with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The grammatical subject 'I' corresponds to the semantic agent (the one who performed the actions), and 'have done' is active voice (present perfect), not passive voice morphology (which would require 'have been done')."
43004039,Many Samaritans of that city put faith believed in him because of what the woman said : » He told me everything I have ever done . «,have done,0.0,high,"The target verb 'have done' lacks an overt internal argument (direct object); the patient is implied but not explicitly stated, triggering the set_to_0_if condition 'The target verb does not introduce an overt internal argument.'",0,high,"The verb 'done' licenses an external argument (the implicit agent 'I'), and the clause contains an implicit direct object ('everything'), making it transitive rather than unaccusative.",0,high,"The target verb 'have done' licenses an internal argument (direct object) realized as the relative clause head 'everything' with a gap in the object position of the verb, triggering the set_to_0_if condition.",1,high,"The phrase 'have ever done' denotes a durative process phase (life activities accumulated over time) culminating in a defined result state (the totality of one's actions), matching the positive example 'I have done the work' where a durative process with an endpoint is encoded in the predicate.",0,high,"The phrase 'have ever done' denotes a durative accumulation of actions over an extended temporal span rather than a punctual transition into a new state, and lacks the instantaneous boundary-crossing characteristic of achievements.",1,high,"The target 'have done' denotes a dynamic, durative situation of ongoing actions over time without a defined result state; the unbounded internal argument ('everything') and the durative temporal scope ('ever') indicate an atelic activity rather than a bounded accomplishment.",0,high,"The target 'have done' denotes a bounded dynamic event involving internal eventive unfolding and change-of-state, which triggers the set_to_0_if condition for dynamic change and eventive development.",0,high,"The clause 'I have ever done' presents a situation that actually occurred in the actual world (the woman's past actions), not a counterfactual condition, and does not occur in a conditional protasis or apodosis.",0.0,high,The target gram 'have done' is not negated; it appears in a positive statement ('He told me everything I have ever done') where the negation conditions do not apply.,1,high,"The clause contains the explicit frequency adverb 'ever', which indicates the subject's life history of experiences, making this a DtExp (Distinct Time Experience) gram.",0,high,The phrase 'I have ever done' is a bare perception/knowledge event (the woman is reporting what Jesus told her about her past actions) with no resulting state that persists at the reference time; it describes a past activity without entailing a current change of state.,1,high,"The phrase 'have ever done' with the adverbial 'ever' indicates a non-terminating situation (all actions the woman has performed) that holds throughout her entire life span up to the reference time, matching the set_to_1_if condition for non-terminating situations characterizing the entire time span.",0,high,"The clause 'I have ever done' is construed as an ongoing state or unbounded experiential perfect (all actions the woman has performed in her lifetime), not as a single bounded occurrence with a construed endpoint.",0,high,"The gram 'have done' appears in a direct speech assertion ('He told me everything I have ever done') where the woman reports what Jesus said about her actual life experiences, presenting the situation as realized fact rather than hypothetical, projected, or non-actual.",0.0,high,"The gram 'have done' is formed with present-tense 'have' followed by a past participle with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The target 'have done' is active voice with the grammatical subject 'I' as the semantic agent (the doer of the actions), not the patient; there is no passive morphology (no 'been' between 'have' and the past participle)."
43005006,Jesus saw him lying there . He knew that he had been sick for a long time . So he asked him : » Do you want to get well ? «,had been sick,0.0,high,"The target 'had been sick' is a copular construction where 'been' links the subject 'he' to the predicative adjective 'sick', introducing no internal argument (direct or indirect object), which triggers the set_to_0_if condition for copulas.",1,high,"The target 'had been sick' is a copular clause with 'be' where the sole argument 'he' functions as an internal argument linked to the predicative complement 'sick', and no external argument is licensed, matching the set_to_1_if condition for copular unaccusatives.",0,high,"The target verb 'had been sick' denotes a change-of-state condition (illness) where the subject functions as an internal argument (theme/patient) experiencing the state, not as an external argument (agent/initiator) performing an action.",0,high,"The target 'had been sick' denotes a state (sickness) rather than a dynamic event with a durative process phase leading to a defined endpoint; it lacks an inherent goal or result state encoded in the predicate meaning, and the duration ('for a long time') is supplied by context rather than by the predicate itself.",0,high,"The target 'had been sick' denotes a state that unfolds over measurable duration ('for a long time'), not a punctual transition into a new state, and fails all set_to_1_if conditions.",0,high,"The target 'had been sick' denotes a stative condition without dynamic unfolding or sustained dynamic engagement, lacking the dynamic, durative activity required for AktAct classification.",1,high,"The target 'had been sick' denotes a durative mental/physical state that holds over time without dynamic change or internal eventive unfolding, matching the set_to_1_if condition for states that lack active progression.",0,high,"The clause 'he had been sick for a long time' presents a situation that actually occurred in the narrative world (factual past), not a counterfactual condition, so it does not instantiate ClCntfcl.",0.0,high,The target gram 'had been sick' is not negated; the negation in the sentence ('Do you want to get well?') does not negate the target gram but rather expresses a separate question about wellness.,0,high,"The clause contains the duration adverbial 'for a long time', which indicates a continuing situation rather than a completed life experience, triggering the set_to_0_if condition.",0,high,"The target is a stative copula construction ('had been sick') that describes a state rather than encoding a transition; additionally, the clause contains a duration adverbial ('for a long time'), indicating a continuing situation rather than a completed transition with a resulting state.",1,high,"The target verb 'had been sick' is modified by the duration adverbial 'for a long time', indicating a non-terminating state that extended continuously from a past starting point to the reference time of the narrative.",0,high,"The clause contains the duration adverbial 'for a long time', which makes the internal temporal span accessible rather than packaging the situation as a bounded whole, triggering set_to_0_if condition 3.",0,high,"The gram 'had been sick' is embedded in a past-tense narrative assertion ('He knew that he had been sick for a long time') reporting a realized fact about the past, not a projected, hypothetical, or non-actual situation.",1.0,high,"The gram 'had been sick' contains the morphologically past auxiliary 'had' followed by 'been' and an adjective, instantiating past perfect tense marking, which satisfies the first 'set_to_1_if' condition.",0,high,"The complement of 'been' is the adjective 'sick' (non-verbal predicate), not a past participle verb; 'been' functions as a lexical copula, not a passive auxiliary, so VcPass does not apply."
43005022,» The Father does not judge any man for he has given all judgment to the Son .,has given (all judgment),1.0,high,"The target verb 'has given' introduces an overt grammatical subject ('he') and an overt direct object noun phrase ('all judgment'), satisfying the first 'set_to_1_if' condition.",0,high,"The verb 'has given' licenses an external argument (the Father as agent) and introduces a direct object ('all judgment'), satisfying set_to_0_if conditions.",0,high,"The target verb 'has given' introduces an internal argument ('all judgment') as a direct object complement, which triggers the set_to_0_if condition for transitive verbs with internal arguments.",0,high,"The verb 'give' denotes a punctual transfer of possession/authority without a durative process phase encoded in its meaning, matching the set_to_0_if criterion for punctual change-of-state events like 'give' and 'receive'.",1,high,"The verb 'has given' denotes a punctual transfer of judgment from the Father to the Son, representing an instantaneous transition into a new state (the Son now possesses judgment authority), which satisfies the achievement criterion of a near-instantaneous change-of-state event at a definable threshold.",0,high,"The verb 'has given' entails a defined result state (the Son now possesses all judgment), which is encoded in the meaning of 'give' as the outcome that defines its completion, triggering the set_to_0_if condition.",0,high,"The verb 'has given' denotes a bounded change-of-state event (transfer of judgment from Father to Son) involving dynamic progression and an internal eventive boundary, which triggers the set_to_0_if condition for change-of-state verbs.",0,high,"The clause 'he has given all judgment to the Son' presents a situation understood as actually having occurred (a factual statement about divine action), not as contrary to fact, and does not occur in a counterfactual conditional structure.",0.0,high,"The negation 'does not judge' applies to the matrix verb 'judge', not to the target gram 'has given'; the target gram expresses a positive realized event (the Father giving judgment to the Son).",0,high,"The verb 'has given' entails a change of possession (transfer of judgment authority to the Son) that results in a persisting state at the reference time, triggering the set_to_0_if condition.",1,high,"The verb 'has given' describes a change of possession/authority (transfer of judgment to the Son), and the context 'for he has given all judgment to the Son' entails that this delegated authority is currently in effect, satisfying the resultative condition.",0,high,"The verb 'has given' denotes a completed transfer of judgment from the Father to the Son, focusing on the transition into a new state rather than a situation holding continuously over time, and lacks a duration adverbial indicating continuous extension to the reference time.",1,high,"The clause 'he has given all judgment to the Son' presents a completed transfer event (giving is a bounded transition) construed as a single bounded occurrence with a clear endpoint, meeting the set_to_1_if criterion for transition events asserted as completed wholes.",0,high,"The gram 'has given' asserts a realized fact in the actual world (the Father's action of giving judgment to the Son), with no modal auxiliary, conditional, counterfactual, future, or optative context present.",0.0,high,"The gram 'has given' is formed with present-tense 'has' followed by the past participle 'given', with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The grammatical subject 'he' (the Father) is the semantic agent performing the action of giving, and 'all judgment' is the semantic patient as the grammatical object; this is active voice, not passive voice, as there is no auxiliary 'be/been' or 'get/got' introducing a past participle."
43005024,"» Truly , Truly I say to you , he who hears my word , and believes him that sent me , has everlasting life . He will not receive judgment for he has passed out of death into life .",has passed out (of death),0.0,high,"The verb 'has passed out of death' is intransitive; it introduces no overt internal argument (direct or indirect object), only a prepositional phrase indicating direction/transition.",1,high,"The verb 'has passed out of death' denotes a change-of-state/directed motion event where the sole argument 'he' functions as an internal argument (theme) undergoing transition from one state to another, with no external argument licensed.",0,high,"The target verb 'has passed out of death' denotes a change-of-location/change-of-state event where the subject functions as an internal argument (theme/patient) transitioning from one state to another, matching the set_to_0_if condition for change-of-state verbs.",0,high,"The verb 'has passed out of death' denotes a punctual boundary transition (crossing from death into life) without an encoded durative process phase, matching the set_to_0_if criterion for punctual change-of-state events.",1,high,"The phrase 'has passed out of death into life' denotes a punctual transition across a definable threshold from one state (death) to another (life), meeting the criterion for a change-of-state achievement event.",0,high,"The phrase 'has passed out of death into life' denotes a transition to a defined result state (life), which is the outcome that defines completion of the event, triggering the set_to_0_if condition for bounded events with defined result states.",0,high,"The phrase 'has passed out of death' denotes a change-of-state event involving transition from one condition (death) to another (life), which constitutes dynamic eventive unfolding and thus does not instantiate AktState.",0,high,"The clause 'he has passed out of death into life' presents a situation as actually occurring in the actual world (a spiritual state of believers), not as contrary to fact, and does not occur in a counterfactual conditional structure.",0.0,high,"The negation 'will not' in the preceding clause negates 'receive judgment', not the target gram 'has passed out of death', which is presented as a positive realized state.",0,high,"The verb 'has passed out of death into life' entails a change of state (transition from death to life) where the resulting state (being in life) holds at the reference time, triggering the set_to_0_if condition.",1,high,"The verb 'has passed out of death into life' describes a change of state (transition from death to life) where the resulting state (being in life) is currently held at the reference time, satisfying the first 'set_to_1_if' condition.",0,high,"The verb 'has passed out of death into life' denotes a transition into a new state (from death to life) rather than a continuous situation holding over time, triggering the set_to_0_if condition on state transitions.",1,high,"The predicate 'passed out of death into life' is construed as a transition event (movement from one state to another) asserted as a completed whole, meeting the set_to_1_if criterion for transition events.",0,high,"The gram 'has passed out of death' asserts a realized state as fact within the speaker's theological framework, with no modal auxiliary, conditional, counterfactual, or future marking present.",0.0,high,"The gram 'has passed' is formed with present-tense 'has' followed by the past participle 'passed', with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The grammatical subject 'he' is the semantic agent performing the action of passing/transitioning, not the semantic patient; the construction lacks passive morphology (no 'be/been' + past participle or 'get/got' + past participle), making this an active voice construction."
