TokenID,FullText,Target,ASTrns,ASTrns_conf,ASTrns_explanation,ASUncc,ASUncc_conf,ASUncc_explanation,ASUnrg,ASUnrg_conf,ASUnrg_explanation,AktAcc,AktAcc_conf,AktAcc_explanation,AktAch,AktAch_conf,AktAch_explanation,AktAct,AktAct_conf,AktAct_explanation,AktState,AktState_conf,AktState_explanation,ClCntfcl,ClCntfcl_conf,ClCntfcl_explanation,ClNegPol,ClNegPol_conf,ClNegPol_explanation,DtExp,DtExp_conf,DtExp_explanation,DtRes,DtRes_conf,DtRes_explanation,DtUniv,DtUniv_conf,DtUniv_explanation,TLAspPfv,TLAspPfv_conf,TLAspPfv_explanation,TLMdIrr,TLMdIrr_conf,TLMdIrr_explanation,TLTS,TLTS_conf,TLTS_explanation,VcPass,VcPass_conf,VcPass_explanation
40027046,"About the ninth hour Jesus cried with a loud voice , » Eli , Eli , lama sabachthani ? « Which translated means : » My God , my God , why have you forsaken me ? «",have foresaken,1,high,"The target verb 'have forsaken' introduces an overt grammatical subject ('you') and an overt direct object noun phrase ('me'), satisfying the first 'set_to_1_if' condition.",0,high,"The verb 'forsaken' licenses an external argument (the implicit agent 'you' who performs the action of abandoning), and the clause contains an overt direct object 'me', triggering the set_to_0_if conditions.",0,high,"The target verb 'have forsaken' licenses an internal argument (the direct object 'me'), which triggers the set_to_0_if condition and overrides any set_to_1_if conditions.",1,high,"The verb 'have forsaken' encodes a durative process of abandonment leading to a defined result state (being forsaken/abandoned), which culminates in the completion of the abandonment action.",1,high,"The verb 'have forsaken' denotes a punctual transition into a new state (abandonment/separation) that can be modified by a specific time-point adverbial and does not permit interruption, meeting multiple set_to_1_if criteria for achievement aspect.",0,high,"The verb 'have forsaken' denotes a defined result state (abandonment/desertion as a completed outcome), which triggers the set_to_0_if condition and overrides any activity classification.",0,high,"The verb 'have forsaken' denotes a change-of-state (abandonment/separation) involving a bounded dynamic event with internal development, triggering the set_to_0_if condition for change-of-state verbs.",0,high,"The clause 'why have you forsaken me' is a factual utterance expressing an actual situation (Jesus's perceived abandonment), not a counterfactual condition contrary to fact.",1,high,"The auxiliary 'have' is negated by 'why have you forsaken me' where the negation is implicit in the rhetorical question expressing that God has abandoned Jesus, construing the state of not being forsaken as absent from reality.",0,high,"The clause 'why have you forsaken me' focuses on the current state of abandonment at the reference time (the moment of utterance), not on whether the event has occurred at least once in the subject's life history.",0,high,"The verb 'forsaken' in this rhetorical/emotional utterance expresses abandonment as a state of affairs rather than a transition with a persisting result state; it functions as a complaint about the current condition without encoding a contentful new state distinct from the event itself, similar to bare perception or activity verbs that lack result state semantics.",0,high,"The verb 'have forsaken' denotes a transition into a new state (abandonment) rather than a continuous situation holding over time, and the focus is on that transition rather than duration, triggering the set_to_0_if condition.",1,high,"The clause 'why have you forsaken me' construes the act of forsaking as a completed transition event (abandonment), presenting it as a bounded whole rather than an ongoing state.",0,high,"The gram 'have forsaken' appears in a direct quotation of Jesus's actual utterance, asserting a realized situation (abandonment) as fact rather than as projected, hypothetical, or conditional.",0,high,"The gram 'have forsaken' is formed with present-tense 'have' followed by a past participle with no modal, future, or progressive marking, matching the simple present perfect form that sets the feature to 0.",0,high,"The grammatical subject 'you' corresponds to the semantic agent (the one doing the forsaking), and 'me' is the grammatical object corresponding to the semantic patient; this is active voice, not passive voice."
40027060,"He laid it in his own new tomb , which he had cut out of the rock . Then he rolled a great stone in front of the door of the tomb , and departed .",had cut out of,1,high,"The target verb 'had cut' introduces an overt external argument (he) and an overt internal argument (the rock, as the direct object of the preposition 'out of'), satisfying the condition for transitive verbs with both subject and object present.",0,high,"The verb 'cut' licenses an external argument (the agent 'he' who performed the cutting action), and the clause contains a direct object ('it' / the tomb), so it does not meet the criteria for unaccusative.",0,high,"The target verb 'had cut' licenses an internal argument (direct object 'it'/'tomb'), realized as the head of the relative clause 'which he had cut out of the rock', triggering the set_to_0_if condition.",1,high,"The predicate 'cut out of' encodes a durative process phase (the gradual removal of rock material) that necessarily culminates in a defined result state (a tomb carved from rock), meeting the first 'set_to_1_if' condition.",0,high,"The verb 'cut out of' denotes a durative process of carving/excavating rock that unfolds over measurable duration rather than a punctual transition into a new state, and the past perfect construction emphasizes the completed process phase rather than a boundary moment.",0,high,"The verb 'cut out' entails a defined result state (a tomb carved from rock), and the past perfect 'had cut out' marks completion of a bounded accomplishment, not a durative activity.",0,high,"The target 'had cut out of' denotes a bounded dynamic event involving change-of-state (carving rock into a tomb shape), which is a completed action with internal eventive unfolding, triggering the set_to_0_if condition for change-of-state and dynamic activity.",0,high,"The clause 'which he had cut out of the rock' uses past perfect to express temporal anteriority within a narrative (the cutting occurred before the laying), presenting a factual event that actually occurred, not a counterfactual situation.",0,high,"The target gram 'had cut out of' is not negated; no negator ('not', 'n't', 'never', or negative quantifier) applies to this verb phrase, which describes a realized action.",0,high,"The verb 'had cut out of' entails a change of state (creating a tomb from rock) where the resulting state—the existence of the carved tomb—persists at reference time and is explicitly encoded in the predicate meaning, triggering the set_to_0_if condition.",0,high,"The clause 'which he had cut out of the rock' is a relative clause describing a past action that created the tomb; it reports a completed event without entailing a result state that persists at reference time—the tomb's existence is the focus, not a transition into a new state distinct from the cutting action itself.",0,high,"The clause describes a discrete, bounded past action (cutting out a tomb from rock) that was completed prior to the reference time, not a continuous situation holding up to the reference time.",1,high,"The clause 'which he had cut out of the rock' presents the cutting as a completed bounded transition event (carving/shaping rock into a tomb), with the past perfect construing it as a prior completed occurrence relative to the main narrative action.",0,high,"The gram 'had cut out of' is a past perfect form asserting a realized action in the actual world (he actually cut the tomb out of rock), with no modal, conditional, future, or hypothetical context present.",1,high,"The auxiliary 'had' is morphologically past, forming a past perfect construction ('had cut'), which instantiates tense-shifting beyond the simple present perfect.",0,high,"The grammatical subject 'he' corresponds to the semantic agent (the one performing the cutting), and 'it' is the semantic patient; this is active voice, not passive, lacking the required passive morphology (be/been + past participle or get/got + past participle)."
40028005,The angel spoke to the women : » I know you seek Jesus who has been impaled ; do not fear .,has been impaled,1,high,"The target is morphologically passive (has been impaled) and the lexical verb 'impale' licenses both an external argument (agent) and an internal argument (patient/Jesus), satisfying the passive condition in set_to_1_if.",0,high,"The clause is morphologically passive ('has been impaled'), and the lexical verb 'impale' licenses an external argument (an agent who performed the impaling), which triggers the set_to_0_if condition regardless of whether the agent is overtly expressed.",0,high,"The target verb 'has been impaled' is a passive construction with an implicit internal argument (the agent performing the impalement); the subject 'Jesus' functions as a theme/patient undergoing a change-of-state, not as an external argument, triggering the set_to_0_if condition for change-of-state events.",1,high,"The verb 'impale' encodes a durative process of piercing/penetrating that culminates in a defined result state (being impaled/pierced), satisfying the first 'set_to_1_if' condition for accomplishments.",1,high,"The verb 'impale' denotes a punctual transition into a new result state (the crossing of a threshold from not-impaled to impaled), naturally modifiable by time-point adverbials, and does not permit interruption of an ongoing process phase, satisfying multiple set_to_1_if conditions.",0,high,"The verb 'impale' entails a defined result state (being pierced through) that is encoded in its meaning as the outcome defining completion, triggering the set_to_0_if condition for result states.",0,high,"The target 'has been impaled' denotes a change-of-state event (the transition from not-impaled to impaled) involving a bounded dynamic action, which triggers the set_to_0_if condition for change-of-state verbs.",0,high,"The clause 'who has been impaled' presents a factual situation that actually occurred in the narrative world, not a counterfactual condition, and does not occur in a conditional protasis or apodosis.",0,high,The target gram 'has been impaled' is not negated; the negation 'do not fear' in the sentence applies to a different clause and does not negate the eventuality of the impalement.,0,high,"The verb 'has been impaled' entails a change of state (being pierced/killed) that results in a permanent condition at reference time, which is explicitly encoded in the predicate meaning, triggering the set_to_0_if condition.",1,high,"The passive construction 'has been impaled' encodes a transition to a result state (the condition of being impaled) that persists at reference time, matching the set_to_1_if criterion for passive verb constructions that encode an event leading to a result state.",0,high,"The clause describes a completed punctual event (impalement) with focus on the resulting state rather than a continuous situation holding throughout a time span, and lacks duration adverbials or habitual markers required for DtUniv classification.",1,high,"The gram 'has been impaled' is a passive form asserting a bounded transition event (impalement as a completed occurrence) rather than an ongoing state, matching the set_to_1_if condition for passive bounded transitions.",0,high,"The gram 'has been impaled' is a present perfect asserting a realized fact in the actual world (Jesus was impaled), with no modal, conditional, future, or hypothetical context present.",0,high,"The gram 'has been impaled' is a simple present perfect passive with 'been' followed by past participle 'impaled', not a progressive form, so it matches the set_to_0_if condition for simple present passives.",1,high,"The target 'has been impaled' instantiates passive voice morphology (auxiliary 'have' + 'been' + past participle of transitive verb 'impale'), with the grammatical subject 'Jesus' functioning as the semantic patient (the entity affected by the impaling event)."
40028006,"» He is not here , for he has risen just as he promised . Come ; see the place where the Lord lay .",has risen,0,high,"The verb 'has risen' is intransitive and does not introduce an overt internal argument (direct or indirect object), satisfying the set_to_0_if condition that the target verb does not introduce an overt internal argument.",1,high,"The verb 'risen' denotes a change-of-location/directed motion event where the sole argument 'he' functions as an internal argument (theme) undergoing displacement, with no external argument licensed.",0,high,"The verb 'risen' denotes a change-of-location event (from dead to alive/ascended) in which the sole argument 'he' functions as an internal argument (theme/patient) rather than an external argument, matching the set_to_0_if condition for unaccusative verbs.",0,high,"The verb 'has risen' denotes a punctual change-of-state (transition from lying/dead to risen/alive) without an encoded durative process phase, matching the set_to_0_if criterion for boundary transitions like 'arrive' or 'die'.",1,high,"The verb 'has risen' denotes a punctual transition into a new state (from dead to alive/resurrected), lacks measurable internal duration, and represents a crossing of a definable threshold rather than an unfolding process.",0,high,"The verb 'has risen' denotes a bounded event with a defined result state (the state of being risen/resurrected), which is encoded in the meaning of the predicate as its completion, triggering the set_to_0_if condition.",0,high,"The verb 'has risen' denotes a change-of-state event (from dead to alive/resurrected) involving a bounded dynamic transition, which triggers the set_to_0_if condition for change-of-state verbs.",0,high,"The clause 'he has risen' presents a situation understood to have actually occurred in the actual world (the resurrection is asserted as fact), not as contrary to fact, and does not occur in a counterfactual conditional structure.",0,high,"The negator 'not' in 'is not here' negates the copula 'is', not the target gram 'has risen'; the target gram expresses a realized positive event (he has risen), so ClNegPol does not apply.",0,high,"The verb 'has risen' entails a change of location (from the tomb to risen/ascended state) with a resulting state that persists at reference time, which triggers the set_to_0_if condition about transitions into new physical locations where the subject remains at that location.",1,high,"The motion verb 'risen' encodes a transition to a new location (from the tomb/place where he lay to elsewhere) that persists at reference time, satisfying the motion verb criterion for DtRes.",0,high,"The verb 'has risen' denotes a punctual transition into a new state (from dead to risen) rather than a continuous situation holding over time, and the focus is on the completion of that transition, not on duration.",1,high,"The predicate 'has risen' is construed as a completed transition event (resurrection as a single bounded occurrence) that is asserted as a whole, matching the perfective profile.",0,high,"The gram 'has risen' asserts a realized fact in the actual world (He is not here because he has risen), with no modal, conditional, future, or hypothetical context present.",0,high,"The gram 'has risen' is formed with present-tense 'has' followed by the past participle 'risen', with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The target 'has risen' is active voice (auxiliary 'have' + past participle of intransitive verb 'rise'), where the grammatical subject 'he' is the semantic agent/undergoer performing the action, not a patient affected by an external agent; no passive morphology (be/been or get/got) is present."
40028007a,"» Go quickly and tell his disciples he has risen from the dead . See , he goes before you to Galilee . You will see him there , as I have told you . «",has risen (from the dead),0,high,"The verb 'has risen' is intransitive and does not introduce an overt internal argument (direct or indirect object); 'from the dead' is a prepositional phrase indicating source/origin, not a direct object.",1,high,"The verb 'rise' denotes a change-of-location/change-of-state event (resurrection from death) where the sole argument 'he' functions as an internal argument (theme/patient) undergoing displacement, and no external argument is licensed.",0,high,"The verb 'risen' denotes a change-of-location event (from dead to alive/resurrected) where the sole argument 'he' functions as an internal argument (theme/patient) rather than an external argument, matching the set_to_0_if condition for change-of-state/change-of-location unaccusatives.",0,high,"The verb 'has risen' denotes a punctual change-of-state (transition from dead to alive) without an encoded durative process phase, matching the set_to_0_if criterion for boundary transitions like 'arrive' or 'die'.",1,high,"The verb 'has risen' denotes a punctual transition into a new state (from dead to alive), lacks measurable internal duration, and represents a crossing of a definable threshold rather than an unfolding process.",0,high,"The verb 'has risen' denotes a bounded perceptual/cognitive event marking a defined result state (transition from dead to alive), which entails completion and lacks the dynamic durative unfolding required for AktAct.",0,high,"The verb 'has risen' denotes a change-of-state event (from dead to alive) involving a bounded dynamic transition with an internal eventive unfolding and clear completion point, triggering the set_to_0_if condition for change-of-state verbs.",0,high,"The clause 'he has risen from the dead' presents a situation as having actually occurred in the actual world (a factual statement about a completed event), not as contrary to fact, and does not occur in a counterfactual conditional structure.",0,high,"The target gram 'has risen' is not negated; it expresses a positive eventuality with no negator ('not', 'n't', negative quantifier, or 'never') modifying it.",0,high,"The verb 'has risen from the dead' entails a change of state (from dead to alive) that persists at the reference time, and this resulting state is explicitly encoded in the predicate meaning, triggering the set_to_0_if condition.",1,high,"The verb 'has risen' encodes a motion verb where the subject has moved from a state of death to a state of life/resurrection, and this new state (being alive/risen) persists at reference time, satisfying the motion verb criterion for DtRes.",0,high,"The verb 'has risen' denotes a transition into a new state (from dead to alive) with focus on that transition rather than a situation holding continuously over time, matching the set_to_0_if condition for verbs entailing state transitions.",1,high,"The clause 'he has risen from the dead' presents a transition event (rising/resurrection) construed as a completed whole bounded occurrence, matching the perfective profile.",0,high,"The gram 'has risen' is asserted as a realized fact in the actual world within the narrative context, with no modal, conditional, future, or hypothetical markers present.",0,high,"The gram 'has risen' is formed with present-tense 'has' followed by the past participle 'risen', with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The grammatical subject 'he' corresponds to the semantic agent (the one who rises/moves upward), not the semantic patient; 'risen' is an intransitive past participle with no passive morphology (no auxiliary 'be/been' or 'get/got' introducing it), and the construction represents an active voice intransitive verb."
40028007b,"» Go quickly and tell his disciples he has risen from the dead . See , he goes before you to Galilee . You will see him there , as I have told you . «",have told,1,high,"The target verb 'have told' introduces an overt grammatical subject ('I') and an overt direct object ('you'), satisfying the first 'set_to_1_if' condition.",0,high,"The verb 'tell' licenses an external argument (the speaker 'I') and introduces a direct object ('you'), satisfying the set_to_0_if conditions.",0,high,"The target verb 'have told' licenses an internal argument (direct object 'you'), which triggers the set_to_0_if condition that vetoes ASUnrg annotation.",0,high,The verb 'tell' denotes a punctual speech act without an encoded durative process phase leading to a defined result state; it is a boundary transition (the moment of utterance) rather than an accomplishment with inherent completion.,1,high,"The verb 'have told' denotes a punctual perceptual/cognitive transition into awareness (the hearer receiving information at a definable moment), naturally modifiable by time-point adverbials ('as I told you at that moment'), and does not permit interruption of an ongoing process phase.",0,high,"The verb 'have told' denotes a completed communicative act with a defined result state (the hearer being informed), and the internal argument 'you' is a bounded, specific entity, both of which trigger set_to_0_if conditions.",0,high,"The verb 'have told' denotes a completed communicative event with a bounded endpoint (the act of telling), which is a dynamic activity involving eventive unfolding, not a static state that holds over time.",0,high,"The clause 'as I have told you' presents a situation that actually occurred (a prior telling), expressing temporal anteriority within narrative without any counterfactual meaning.",0,high,"The target gram 'have told' is not negated; no negator ('not', 'n't', negative quantifier, or 'never') applies to it, and the sentence expresses a positive realized event.",0,high,"The clause 'as I have told you' focuses on the current relevance and validity of prior instruction at reference time, not on whether the event occurred in the subject's life history; the resulting state of the addressee being informed persists at reference time.",0,high,The verb 'have told' is a communication verb that merely reports a past interaction (prior instruction) without establishing a persisting binding or authoritative state at reference time; the clause does not entail that the told information is currently in effect as a binding condition.,0,high,"The clause 'as I have told you' describes a discrete past speech act (telling) with focus on the completed action rather than a continuous situation holding up to reference time, and lacks a duration adverbial indicating extension.",0,high,"The clause 'as I have told you' construes 'tell' as an ongoing state of knowledge resulting from a past utterance, not as a bounded completed event itself; the focus is on the resultant state of the addressee's knowledge rather than the transition of telling.",0,high,"The gram 'have told' asserts a realized past action ('as I have told you') in the actual world, with no modal, conditional, future, or hypothetical context applying.",0,high,"The gram 'have told' is formed with present-tense 'have' followed by a past participle 'told', with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The target 'have told' is active voice with the grammatical subject 'I' as the semantic agent (doer) and 'you' as the semantic patient (object), lacking passive morphology."
40028018,"Jesus came to them and spoke to them , saying : » All authority has been given to me in heaven and on earth .",has been given,1,high,"The target 'has been given' is morphologically passive and licenses both an external argument (agent, implied but recoverable) and an internal argument (patient: 'All authority'), satisfying the passive condition in set_to_1_if.",0,high,"The clause is morphologically passive ('has been given'), and the lexical verb 'give' licenses an external argument (the suppressed agent 'by God' or similar), which triggers the set_to_0_if condition for passive clauses.",0,high,"The target verb 'has been given' introduces an internal argument ('All authority') functioning as a direct object/theme, which triggers the set_to_0_if condition that vetoes ASUnrg.",0,high,The verb 'give' denotes a punctual change-of-state (transfer of authority) without an encoded durative process phase; completion is supplied by context rather than being inherent to the predicate's meaning.,1,high,"The passive construction 'has been given' denotes a punctual transition into a new result state (authority transferred to Jesus) that can be modified by a specific time-point adverbial and does not permit interruption, satisfying the achievement criteria.",0,high,"The verb 'has been given' entails a defined result state (authority transferred to Jesus) and lacks dynamic durative unfolding, matching the set_to_0_if criteria for bounded events with defined outcomes.",0,high,"The target 'has been given' denotes a change-of-state event (authority transitioning from not-given to given) with a bounded completion point, triggering the set_to_0_if condition for dynamic change and event boundaries.",0,high,"The clause 'All authority has been given to me' presents a situation as actually occurring in the actual world (Jesus stating a fact about his authority), not as contrary to fact, and does not occur in a counterfactual conditional structure.",0,high,"The target gram 'has been given' is not negated; no negator ('not', 'n't', negative quantifier, or 'never') applies to it, and the sentence expresses a positive assertion that authority has been given.",0,high,"The verb 'has been given' entails a change of possession/status (authority transferred to Jesus) that remains in effect at reference time, triggering the set_to_0_if condition about resulting states that persist.",1,high,"The passive construction 'has been given' encodes a transition to a result state (Jesus now possesses authority) that persists at reference time, matching the set_to_1_if condition for passive verb constructions that encode an event leading to a result state.",0,high,"The verb 'has been given' denotes a transition into a new state (the bestowal of authority) rather than a continuous situation holding over time, and the focus is on the resultant state of possession rather than duration.",1,high,"The passive form 'has been given' presents the transfer of authority as a bounded, completed transition event with a construed endpoint, matching the CRI condition for passive bounded transitions.",0,high,"The gram 'has been given' asserts a realized fact in the actual world (present perfect indicating a completed action with present relevance), with no modal auxiliary, conditional, counterfactual, or hypothetical context present.",0,high,"The gram 'has been given' is a simple present passive (present-tense 'has' + 'been' + past participle 'given'), which matches the set_to_0_if condition and the negative example 'The seeds have been planted'; it contains no modal, future, or progressive marking.",1,high,"The target 'has been given' instantiates passive voice morphology (auxiliary 'have' + 'been' + past participle 'given'), the grammatical subject 'All authority' corresponds to the semantic patient (the entity affected by the giving event), and the agent is omitted, satisfying the passive voice criteria."
40028020,"» Teach them to observe all the things I have commanded you . Behold , I am with you always , even to the end of the age . «",have commanded,1,high,"The target verb 'have commanded' introduces an overt grammatical subject ('I') and an overt direct object noun phrase ('you'), satisfying the first 'set_to_1_if' condition.",0,high,"The verb 'commanded' licenses an external argument (the implicit agent 'I') and introduces a direct object ('all the things'), satisfying the set_to_0_if conditions for transitivity and object licensing.",0,high,"The target verb 'have commanded' licenses an internal argument (direct object 'you'), which triggers the set_to_0_if condition that vetoes any set_to_1_if conditions.",0,high,"The verb 'commanded' denotes a punctual speech act or directive that occurs at a boundary moment without an inherent durative process phase encoded in its meaning, and lacks a defined result state that marks completion.",1,high,"The verb 'have commanded' denotes a punctual transition into a new state (the issuance of commands as discrete speech acts), which can be modified by specific time-point adverbials and does not permit interruption as an ongoing process phase.",0,high,"The verb 'have commanded' denotes a completed action with a defined result state (the commands have been issued and established), not a dynamic durative situation without a defined goal.",0,high,"The verb 'have commanded' denotes a bounded dynamic event (issuing commands) involving change-of-state and internal eventive unfolding, which triggers the set_to_0_if condition for change-of-state and dynamic activity.",0,high,"The clause 'I have commanded you' presents a situation that has actually occurred in the actual world (the speaker has genuinely issued commands), with no indication that it is contrary to fact, matching the 'set_to_0_if' condition for factual past statements.",0,high,"The target gram 'have commanded' is not negated; no negator ('not', 'n't', negative quantifier, or 'never') applies to it, and the sentence expresses a positive realized event.",1,high,"The target gram 'have commanded' is a Perfect that presents a communication event (commanding) as part of the subject's life history, focusing on the occurrence of the act of commanding rather than on a resulting state, which aligns with the set_to_1_if condition for perception/communication verbs.",1,high,"The verb 'have commanded' encodes a communication verb that establishes a binding authoritative state (commands), and the clause entails that these commands are currently in effect and must be observed by the addressees.",0,high,"The verb 'have commanded' denotes a completed action with focus on the transition into a state of having issued commands, not a situation holding continuously over time; additionally, the clause describes discrete bounded events (the commands issued) rather than a continuous non-terminating situation.",1,high,"The gram 'have commanded' presents a completed transition event (commanding is a bounded communicative act with a clear endpoint) construed as a whole, and the clause asserts this as a discrete bounded occurrence rather than an ongoing state.",0,high,"The gram 'have commanded' is asserted as a realized fact in the actual world (present perfect indicating a completed action), with no modal auxiliary, conditional, counterfactual, or hypothetical context present.",0,high,"The gram 'have commanded' is formed with present-tense 'have' followed by a past participle with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The grammatical subject 'I' is the semantic agent (doer) of the action, and 'you' is the grammatical object corresponding to the semantic patient; this is active voice, not passive voice."
41001015,Jesus said : » The time has come . The kingdom of God is at hand . Repent and believe the good news . «,has come,0,high,"The verb 'has come' is intransitive and does not introduce an overt internal argument (direct or indirect object), satisfying the set_to_0_if condition that the target verb does not introduce an overt internal argument.",1,high,"The verb 'come' denotes directed motion or change-of-location (arrival of time) where the sole argument 'The time' functions as an internal argument undergoing displacement, with no external argument licensed.",0,high,"The verb 'come' denotes a change-of-location/change-of-state event where the sole argument ('The time') functions as an internal argument (theme) rather than an external argument, matching the set_to_0_if condition for unaccusative verbs.",0,high,"The verb 'has come' denotes a punctual boundary transition (the arrival of a time/moment) without a durative process phase encoded in the predicate itself, matching the set_to_0_if criterion for punctual change-of-state events like 'arrive'.",1,high,"The verb 'has come' denotes a punctual transition into a new state (the arrival of a specific time), naturally modifiable by time-point adverbials, and represents a boundary crossing rather than an unfolding process.",0,high,"The verb 'has come' denotes a punctual event marking the onset of a state (the arrival of a time/moment), which is a bounded perceptual/cognitive event with a defined result state, triggering the set_to_0_if condition.",0,high,"The verb 'has come' denotes a change-of-state event marking the onset or completion of a temporal boundary (the arrival of 'the time'), which is a bounded perceptual/cognitive event involving dynamic change rather than a static condition.",0,high,"The clause 'The time has come' presents a situation as actually occurring in the actual world (the kingdom of God is at hand), with no indication of counterfactuality, thus matching the 'set_to_0_if' condition for factual statements.",0,high,"The target gram 'has come' is not negated; it presents the event as occurring in reality ('The time has come'), with no negator applying to it.",0,high,"The verb 'has come' entails a change of state ('The time' transitioning into a present/arrived state), and that resulting state holds at the reference time and is explicitly encoded in the meaning of the predicate, matching the set_to_0_if condition and the negative example 'The time has come.'",1,high,The motion verb 'come' encodes a transition where the time has arrived and remains at the reference time; the result state (the time being present/at hand) persists and is reinforced by the following clause 'The kingdom of God is at hand.',0,high,"The verb 'has come' denotes a transition into a new state (the arrival of a time/moment) rather than a situation holding continuously over a time span, and the focus is on that punctual transition event, matching the set_to_0_if condition for verbs entailing state transitions.",1,high,"The predicate 'come' is a transition event construed as a completed whole ('The time has come'), presenting a bounded occurrence with a clear endpoint rather than an ongoing state.",0,high,"The gram 'has come' asserts the time as a realized fact in the actual world (present perfect indicating completion), with no modal, conditional, future, or hypothetical context present.",0,high,"The gram 'has come' is formed with present-tense 'has' followed by the past participle 'come', with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The verb 'come' is intransitive and 'has come' is active present perfect, not passive; the subject 'time' is the semantic agent/experiencer, not a patient, and there is no passive morphology (no 'been' + past participle)."
41001024,» What do you want with us Jesus of Nazareth ? Have you come to destroy us ? I know who you are . You are the Holy One of God ! «,have come (to destroy),0,high,"The target verb 'have come' does not introduce an overt internal argument (direct or indirect object); the infinitive phrase 'to destroy us' is a purposive adjunct, not an object of 'come'.",0,high,"The verb 'come' licenses an external argument (the implicit agent 'you' who performs the action of coming), and the clause contains a purposive infinitive complement ('to destroy'), indicating the verb introduces an external argument rather than functioning as a pure unaccusative.",0,high,"The target verb 'have come' licenses an internal argument realized as the infinitival complement 'to destroy us', which functions as a complement expressing purpose/result, thus violating the requirement that no internal argument be licensed.",1,high,"The verb 'have come' encodes directed motion toward a defined goal ('to destroy'), which is a spatial/abstract endpoint that defines completion, matching the set_to_1_if condition for directed motion or action toward a goal.",1,high,"The target 'have come (to destroy)' denotes a punctual transition into a new state (arrival at a location/moment), naturally modified by specific time-point adverbials ('at that moment'), and represents a boundary crossing rather than an unfolding process, satisfying multiple set_to_1_if conditions.",0,high,"The target 'have come (to destroy)' denotes a bounded purposive event with a defined result state (arrival at a location to accomplish destruction), not a dynamic durative activity without a goal.",0,high,"The target 'have come (to destroy)' denotes a bounded perceptual/cognitive event marking the onset of arrival with purposive intent, involving dynamic change and eventive unfolding, which triggers the set_to_0_if condition for change-of-state and bounded events.",0,high,"The clause 'Have you come to destroy us?' is an interrogative question about an actual or imminent situation, not a counterfactual conditional; it presents a possible real-world scenario without the morphology or structure of a counterfactual (no 'if'-clause, no modal perfect, no past perfect indicating contrary-to-fact).",0,high,"The target gram 'have come' is not negated; it appears in a direct question without negation markers ('not', 'n't', negative quantifiers, or 'never'), so ClNegPol does not apply.",0,high,"The clause is irrealis—it expresses a hypothetical question about the subject's purpose/intention rather than presenting an actual event in the reference world, triggering the set_to_0_if condition for irrealis situations.",0,high,"The clause is irrealis: 'Have you come to destroy us?' is a question expressing doubt or uncertainty about whether the event has actually occurred, not a statement that a transition to a result state has been completed at reference time.",0,high,"The clause describes a discrete bounded event (arrival with purpose to destroy) rather than a continuous situation holding over time, and the infinitive 'to destroy' expresses a transition into a new state, not a situation extending to the reference time.",0,high,"The clause 'Have you come to destroy us?' construes 'come' as a state of arrival with an ongoing resultant condition (being present), not as a bounded transition event itself; the infinitive 'to destroy' expresses purpose rather than a completed occurrence.",1,high,The gram 'have come (to destroy)' appears in an interrogative clause ('Have you come to destroy us?') that expresses uncertainty and projects a hypothetical purpose rather than asserting a realized fact.,0,high,"The gram 'have come' is formed with present-tense 'have' followed by a past participle with no modal, future, or progressive marking, matching the set_to_0_if condition for simple present perfect.",0,high,"The grammatical subject 'you' corresponds to the semantic agent (the one performing the action of coming/destroying), not the semantic patient, and there is no passive morphology (no 'been' + past participle); this is active voice."
