"verse_id","lang","text"
"24036002","JPN","「あなたは巻物を取り、わたしがあなたに語った日、すなわちヨシヤの日から今日に至るまで、イスラエルとユダと万国とに関してあなたに語ったすべての言葉を、それにしるしなさい。"
"24036007","ENG","» Maybe their prayers will come into Jehovah’s presence , and they will turn from their evil ways . Jehovah has threatened these people with his terrifying anger and fury . «"
"24036007","DEU","Vielleicht werfen sie sich dann flehend vor dem Herrn nieder und kehren um , ein jeder von seinem bösen Wege ; denn gross ist der Zorn und der Grimm , mit dem der Herr dieses Volk bedroht hat ."
"24036007","CMN","也许他们会向耶和华恳求 ， 各人回转 ， 离开自己的恶道 ， 因为耶和华向这人民所说要发的怒气和烈怒是很大的。”"
"24036007","JPN","彼らは主の前に祈願をささげ、おのおのその悪い道を離れて帰ることもあろう。主がこの民に対して宣告された怒りと憤りは大きいからである」。"
"24036008","ENG","Baruch , son of Neriah , did as the prophet Jeremiah commanded him . In Jehovah’s Temple he read from the scroll everything that Jehovah had said ."
"24036008","DEU","Und Baruch , der Sohn Nerias , tat ganz , wie ihm der Prophet Jeremia befohlen hatte : er las aus dem Buche die Worte des Herrn im Tempel vor ."
"24036008","CMN","尼利亚的儿子巴录就照着耶利米先知吩咐的 一 切去行 ， 在耶和华的殿里宣读书上耶和华的话。"
"24036008","JPN","こうしてネリヤの子バルクはすべて預言者エレミヤが自分に命じたように、主の宮で、その巻物に書かれた主の言葉を読んだ。"
"24036011","ENG","Micaiah , who was the son of Gemariah and the grandson of Shaphan , heard Baruch read from the scroll everything Jehovah had said ."
"24036011","DEU","Als nun Micha , der Sohn Gemarjas , des Sohnes Saphans , alle die Worte des Herrn aus dem Buche gehört hatte ,"
"24036011","CMN","沙番的孙子基玛利雅的儿子米该亚 ， 听见了书上耶和华的 一 切话 ，"
"24036011","JPN","シャパンの子であるゲマリヤの子ミカヤはその巻物にある主の言葉をことごとく聞いて、"
"24036026","ENG","The king commanded Jerahmeel the king's son , Seraiah son of Azriel , and Shelemiah son of Abdeel to arrest the scribe Baruch and the prophet Jeremiah . But Jehovah had hidden Baruch and Jeremiah ."
"24036026","DEU","Alsdann befahl der König dem Prinzen Jerahmeel , Seraja , dem Sohne Asriels , und Selemja , dem Sohne Abdeels , den Schreiber Baruch und den Propheten Jeremia zu holen ; aber der Herr hielt sie verborgen ."
"24036026","CMN","更吩咐王子耶拉篾、亚次列的儿子西莱雅和亚伯叠的儿子示利米雅 ， 去捉拿文士巴录和耶利米先知 ； 但耶和华把他们隐藏起来。"
"24036026","JPN","そして王は王子エラメルとアヅリエルの子セラヤとアブデルの子セレミヤに、書記バルクと預言者エレミヤを捕えるようにと命じたが、主は彼らを隠された。"
"24036027","ENG","After the king burned up the scroll that Baruch had written and that Jeremiah had dictated , Jehovah spoke his word to Jeremiah :"
"24036027","DEU","Nachdem nun der König die Rolle mit den Worten , die Baruch nach dem Diktat Jeremias aufgeschrieben , verbrannt hatte , erging das Wort des Herrn an Jeremia also :"
"24036027","CMN","王烧了那载有巴录从耶利米口中录下的话的书卷以后 ， 耶和华的话又临到耶利米 ， 说 ："
"24036027","JPN","バルクがエレミヤの口述にしたがって筆記した言葉を載せた巻物を王が焼いた後、主の言葉がエレミヤに臨んだ、"
"24036031","ENG","‘ » ‘ » I will punish him , his descendants , and his attendants for their wickedness . They refused to listen . So I will bring on them , on those who live in Jerusalem , and on the people of Judah all the disasters that I have threatened . ’ « ’ «"
"24036031","DEU","Und ich werde an ihm und seinem Geschlecht und seinen Dienern ihre Verschuldung ahnden ; ich werde über sie und über die Bewohner Jerusalems und die Männer von Juda all das Unheil bringen , das ich ihnen angedroht habe , ohne dass sie darauf hörten ."
"24036031","CMN","我必惩罚他和他的后裔 ， 以及他臣仆的罪孽 ； 我必使我对他们预告过的 一 切灾祸 ， 临到他们和耶路撒冷的居民 ， 以及犹大人的身上 ； 他们却不听从。’”"
"24036031","JPN","わたしはまた彼とその子孫とその家来たちをその罪のために罰する。また彼らとエルサレムの民とユダの人々には災を下す。この災のことについては、すでに語ったけれども、彼らは聞くことをしなかった』」。"
"24036032","ENG","Jeremiah took another scroll and gave it to the scribe Baruch , son of Neriah . As Jeremiah dictated , Baruch wrote on it everything that was on the scroll that King Jehoiakim of Judah had burned . They added many similar messages ."
"24036032","DEU","Da nahm Jeremia eine andre Rolle und gab sie dem Schreiber Baruch , dem Sohne Nerias ; der schrieb darauf nach dem Diktat Jeremias alle Worte des Buches , das Jojakim , der König von Juda , verbrannt hatte , und es wurden ihnen noch viele ähnliche Worte hinzugefügt ."
"24036032","CMN","于是耶利米取了另 一 卷书卷 ， 交给尼利亚的儿子文士巴录 ； 巴录就从耶利米的口中 ， 把犹大王约雅敬在火中烧掉的那书上的 一 切话 ， 都写在书卷上 ， 还加上很多类似的话。"
"24036032","JPN","そこでエレミヤは他の巻物を取り、ネリヤの子書記バルクに与えたので、バルクはユダの王エホヤキムが火にくべて焼いた巻物のすべての言葉を、エレミヤの口述にしたがってそれに書きしるし、また同じような言葉を多くそれに加えた。"
"24037004","ENG","Jeremiah was still free to come and go among the people . The people of Jerusalem had not put him in prison yet ."
"24037004","DEU","Damals aber ging Jeremia noch frei ein und aus unter dem Volke ; man hatte ihn noch nicht ins Gefängnis gelegt ."
"24037004","CMN","那时 ， 耶利米还可以在民众中间自由行动 ， 因为他们还没有把他关进监狱里。"
"24037004","JPN","エレミヤは民の中に出入りしていた。まだ獄屋に入れられなかったからである。"
"24037007","ENG","» This is what Jehovah the God of Israel says : ‘ Say this to the king of Judah , who sent you to get advice from me : » Pharaoh's army has come out to help you . But it will go back to Egypt , its own land ."
"24037007","DEU","So spricht der Herr , der Gott Israels : Dies sollt ihr dem König von Juda antworten , der euch zu mir gesandt hat , mich zu befragen : Siehe , das Heer des Pharao , das ausgezogen ist , euch zu helfen , wird in sein Land , nach Ägypten , zurückkehren ."
"24037007","CMN","“耶和华以色列的 神这样说 ： 你们要对差派你们来求问我的犹大王这样说 ： ‘看哪 ！ 那出来帮助你们的法老的军队 ， 必回到他们的埃及本地去。"
"24037007","JPN","「イスラエルの神、主はこう言われる、あなたがたをつかわしてわたしに求めたユダの王にこう言いなさい、『あなたがたを救うために出てきたパロの軍勢はその国エジプトに帰ろうとしている。"
"24037015","ENG","The officials were so angry with Jeremiah that they beat him and put him in prison in the scribe Jonathan's house , which had been turned into a prison ."
"24037015","DEU","Und die Fürsten ergrimmten über Jeremia und schlugen ihn und legten ihn ins Gefängnis im Hause des Kanzlers Jonathan ; dieses hatte man nämlich zum Kerker gemacht ."
"24037015","CMN","众领袖都恼怒耶利米 ， 就吩咐人打他 ， 并且把他关进监里 ， 就是在书记约拿单的房子里 ， 因为他们已把这房子改作监狱。"
"24037015","JPN","つかさたちは怒って、エレミヤを打ちたたき、書記ヨナタンの家の獄屋にいれた。この家が獄屋になっていたからである。"
"24037018","ENG","Then Jeremiah asked King Zedekiah : » What crime have I committed against you , your administrators , or these people ? Why have you put me in prison ?"
"24037018","DEU","Dann sprach Jeremia zum König Zedekia : Womit habe ich mich an dir , an deinen Dienern und an diesem Volk vergangen , dass ihr mich ins Gefängnis gelegt habt ?"
"24037018","CMN","耶利米再对西底家王说 ： “我有什么得罪你 ， 或你的臣仆 ， 或这人民 ， 你竟然把我送进监狱里呢？"
"24037018","JPN","エレミヤはまたゼデキヤ王に言った、「わたしが獄屋にいれられたのは、あなたに、またはあなたの家来に、あるいはこの民に、どのような罪を犯したからなのですか。"
"24038007","ENG","Ebedmelech the Ethiopian , a eunuch officer who worked in the royal palace , heard that they had put me in the well . At that time the king was holding court at the Benjamin Gate ."
"24038007","DEU","Als aber der Äthiopier Ebedmelech , ein Kämmerer , der im Königspalaste war , vernahm , dass sie Jeremia in die Zisterne geworfen hätten - der König aber sass gerade im Benjamintor - ,"
"24038007","CMN","宫中的臣宰古实人以伯．米勒 ， 在王宫里听见他们把耶利米关在井里的消息（那时 ， 王正在便雅悯门坐着） ，"
"24038007","JPN","王の家の宦官エチオピヤびとエベデメレクは、彼らがエレミヤを穴に投げ入れたことを聞いた。その時、王はベニヤミンの門に座していたので、"
"24038009","ENG","» Your Majesty , what these men have done is wrong . They have put Jeremiah in the well , where he is sure to die of starvation , since there is no more food in the city . «"
"24038009","DEU","Mein Herr und König , diese Männer haben übel gehandelt in allem , was sie dem Propheten Jeremia angetan ; sie haben ihn in die Zisterne geworfen , damit er an Ort und Stelle vor Hunger sterbe . Es ist ja kein Brot mehr in der Stadt ."
"24038009","CMN","“我主我王啊 ！ 这些人对耶利米先知所作的 一 切真是恶毒 ， 他们把他丢在井里 ； 在那地方他必饿死 ， 因为城里再没有粮食了。”"
"24038009","JPN","「王なるわが君よ、この人々が預言者エレミヤにしたことはみな良いことではありません。彼を穴に投げ入れました。町に食物がなくなりましたから、彼はそこで餓死するでしょう」。"
"24038019","ENG","The king answered : » I am afraid of our own people who have deserted to the Babylonians . I may be handed over to them and tortured . «"
"24038019","DEU","Da sprach der König zu Jeremia : Mir bangt vor den Judäern , die schon zu den Chaldäern abgefallen sind ; man könnte mich ihnen ausliefern , dass sie ihr Gespött mit mir treiben ."
"24038019","CMN","西底家王对耶利米说 ： “我害怕那些已向迦勒底人投降的犹大人 ， 恐怕迦勒底人把我交在他们手中 ， 他们就会凌辱我。”"
"24038019","JPN","ゼデキヤ王はエレミヤに言った、「わたしはカルデヤびとに脱走したユダヤ人を恐れている。カルデヤびとはわたしを彼らの手に渡し、彼らはわたしをはずかしめる」。"
"24038021","ENG","» Jehovah has shown me in a vision what will happen if you refuse to surrender ."
"24038021","DEU","Wenn du dich aber weigerst , dich zu ergeben , so vernimm , was der Herr mich hat schauen lassen :"
"24038021","CMN","你若拒绝出去投降 ， 耶和华指示我的话就是这样 ："
"24038021","JPN","しかし降伏することを拒むならば、主がわたしに示された幻を申しましょう。"
"24038022","ENG","» In it I saw all the women left in Judah's royal palace being led out to the king of Babylonia's officers . Listen to what they were saying as they went . The king's best friends misled him , they overruled him . And now that his feet have sunk in the mud , his friends have left him . «"
"24038022","DEU","Siehe , alle Frauen , die im Palast des Königs von Juda noch übrig sind , wurden hinausgeführt zu den Fürsten des Königs von Babel , und sie sangen dabei : "" Verführt , überwältigt haben dich deine Vertrauten , haben deine Füsse im Sumpf stecken lassen und sind entwichen . """
"24038022","CMN","看哪 ！ 犹大王宫里所有剩下的妇女 ， 都必被带出来 ， 去到巴比伦王的将领那里。那些妇女必对你说 ： ‘你的盟友煽惑了你 ， 左右了你 ； 现在你的脚陷在泥沼中 ， 他们就都离弃你。’"
"24038022","JPN","すなわち、ユダの王の家に残っている女たちは、みなバビロンの王のつかさたちの所へ引いて行かれます。その女たちは言うのです、『あなたの親しい友だちがあなたを欺いた、そしてあなたに勝った。今あなたの足は泥に沈んでいるので、彼らはあなたを捨てて去る』。"
"24038025","ENG","» If the officials hear that I have talked with you , they will come and ask you what we said . They will promise not to put you to death if you tell them everything ."
"24038025","DEU","Wenn aber die Fürsten vernehmen , dass ich mit dir geredet habe , und sie zu dir kommen und sagen : "" Tue uns kund , was du mit dem König geredet hast ; verhehle es uns nicht , sonst töten wir dich ! Und was hat der König zu dir geredet ? """
"24038025","CMN","众领袖若听见了我和你说过话 ， 就会来见你 ， 对你说 ： ‘告诉我们 ， 你对王说了些什么？不可向我们隐瞒 ， 我们就不会杀死你。王又对你说了些什么？’"
"24038025","JPN","わたしがあなたと話をしたことを、つかさたちが聞いて、彼らがあなたの所に来て、『あなたが王に話したこと、王があなたに話したことをわれわれに告げなさい。何事も隠してはならない。われわれはあなたを殺しはしない』と言うならば、"
"24038027","ENG","Then all the officials came and questioned me . I told them exactly what the king had told me to say . There was nothing else they could do , because no one had overheard the conversation ."
"24038027","DEU","Und wirklich kamen alle Fürsten zu Jeremia und fragten ihn . Er aber gab ihnen Bescheid genau mit den Worten , die ihm der König befohlen hatte . Da liessen sie ihn in Ruhe ; es hatte ja niemand das Gespräch gehört ."
"24038027","CMN","所有的领袖果然来见耶利米 ， 查问他 ； 他就照着王所吩咐的这 一 切话告诉他们。于是他们不再追问他 ， 因为王和他说话的内容没有给人听见。"
"24038027","JPN","さて、つかさたちは皆エレミヤのところへ来て尋ねたが、王が彼に教えたように彼らに答えたので、彼らは彼と話すことをやめた。その会話を聞いた者がなかったからである。"
"24039009","ENG","Finally Nebuzaradan , the commanding officer , took away as prisoners to Babylon the people who were left in the city , together with those who had deserted to him ."
"24039009","DEU","Den Rest des Volkes aber , der in der Stadt noch übriggeblieben war , und die Überläufer , die zu ihm übergegangen waren , und den Rest der Werkleute führte Nebusaradan , der Oberste der Leibwache , nach Babel in die Verbannung ."
"24039009","CMN","城里剩下的人民 ， 和那些已经向巴比伦王投降的人 ， 以及其余的人民 ， 都被护卫长尼布撒拉旦掳到巴比伦去。"
"24039009","JPN","そして侍衛の長ネブザラダンは町のうちに残っている民と、自分に降伏した者、およびその他の残っている民をバビロンに捕え移した。"
"24039018","ENG","» ‘ I will keep you safe , and you will not be put to death . You will escape with your life because you have put your trust in me . I Jehovah have spoken ! ’ «"
"24039018","DEU","Ja , ich werde dich entrinnen lassen , dass du nicht durch das Schwert umkommen sollst ; du wirst dein Leben als Beute davontragen , weil du auf mich vertraut hast , spricht der Herr ."
"24039018","CMN","‘因为我必定搭救你 ； 你必不会倒在刀下 ， 必可以捡回自己的性命 ， 因为你信靠我。’”这是耶和华的宣告。"
"24039018","JPN","わたしが必ずあなたを救い、つるぎに倒れることのないようにするからである。あなたの命はあなたのぶんどり物となる。あなたがわたしに寄り頼んだからであると主は言われる』」。"
"24040003","ENG","» He has carried out his threat . Jehovah did as he promised because you Israelites have sinned against him and refused to obey him . That is why this has happened to you ."
"24040003","DEU","Und nun hat der Herr getan , wie er gesagt ; denn ihr habt wider den Herrn gesündigt und nicht auf ihn gehört ."
"24040003","CMN","现在耶和华使灾祸临到 ， 照他所说的行了 ； 因为你们得罪了耶和华 ， 没有听从他的话 ， 所以这事才临到你们。"
"24040003","JPN","主はこれを下し、自ら言われたとおりに行われた。あなたがたが主に対して罪を犯し、み声に従わなかったから、この事があなたがたの上に臨んだのだ。"
"24040007","ENG","All the army commanders and their men who were in the field heard that the king of Babylon had appointed Gedaliah , son of Ahikam , to govern the country and some of the country's poorest men , women , and children who had not been taken away to Babylon ."
"24040007","DEU","ALS nun die Heeresobersten , die mit ihren Leuten im Felde waren , vernahmen , dass der König von Babel den Gedalja , den Sohn Ahikams , zum Statthalter über das Land gesetzt und dass er ihm Männer , Frauen und Kinder unterstellt habe , nämlich die vom geringen Volk im Lande , von denen , die nicht in die Verbannung nach Babel geführt worden waren ,"
"24040007","CMN","在田野的众将领和他们的士兵 ， 听见巴比伦王委派了亚希甘的儿子基大利管理那地 ， 也委派他管理那些没有被掳到巴比伦去的男人、妇女、孩童 ， 和那地最贫穷的人 ，"
"24040007","JPN","さて野外にいた軍勢の長たちと、その配下の人々は、バビロンの王がアヒカムの子ゲダリヤを立てて、その地の総督とし、男、女、子供、および国のうちのバビロンに移されない貧しい者を彼に委託した事を聞いたので、"
"24040010","ENG","» I am going to live in Mizpah and represent you when the Babylonians come to us . Gather grapes , summer fruit , and olive oil , and put them in storage jars . Live in the cities you have taken over . «"
"24040010","DEU","Seht , ich selber bleibe in Mizpa , um euch zu vertreten vor den Chaldäern , die zu uns kommen werden . Ihr aber , erntet nur Wein und Obst und Öl und tut es in eure Gefässe und wohnt in euren Städten , die ihr innehabt ."
"24040010","CMN","至于我 ， 我要留在米斯巴 ， 侍候那些来到我们这里的迦勒底人。你们只管收存酒、夏天的果子和油 ， 放在器皿里 ， 并且住在你们所占有的城中。”"
"24040010","JPN","わたしはミヅパにいて、われわれの所に来るカルデヤびとの前に、あなたがたのために立ちましょう。あなたがたは、ぶどう酒や夏のくだもの、油を集めて、それを器にたくわえ、あなたがたの獲た町々に住みなさい」。"
"24040011","ENG","All the Jews who were in Moab , Ammon , Edom , and in all the other countries heard that the king of Babylon had left a few survivors in Judah and had appointed Gedaliah , son of Ahikam and grandson of Shaphan , to govern them ."
"24040011","DEU","Und auch alle Judäer , die in Moab und unter den Ammonitern , in Edom und all den Ländern sich aufhielten , hörten , dass der König von Babel einen Rest von Juda habe bestehen lassen und dass er Gedalja , den Sohn Ahikams , des Sohnes Saphans , über sie zum Statthalter gesetzt habe ."
"24040011","CMN","那些在摩押、亚扪、以东和各地所有的犹大人 ， 听见了巴比伦王在犹大留下 一 些余民 ， 并且指派沙番的孙子、亚希甘的儿子基大利管理他们 ，"
"24040011","JPN","同じように、モアブとアンモンびとのうち、またエドムおよび他の国々にいるユダヤ人は、バビロンの王がユダに人を残したことと、シャパンの子であるアヒカムの子ゲダリヤを立ててその総督としたこととを聞いた。"
"24040012","ENG","So all the Jews returned from all the places where they had been scattered . They came to Judah and to Gedaliah at Mizpah . They gathered a large harvest of grapes and summer fruit ."
"24040012","DEU","Da kehrten alle Judäer von allen den Orten , wohin sie versprengt worden waren , zurück und kamen ins Land Juda zu Gedalja nach Mizpa und ernteten Wein und Obst in grosser Menge ."
"24040012","CMN","所有的犹大人就从被赶逐到的各地方回来 ， 到犹大地的米斯巴去见基大利 ， 并且收存了许多的酒和夏天的果子。"
"24040012","JPN","そこでそのユダヤ人らはみなその追いやられたもろもろの所から帰ってきて、ユダの地のミヅパにいるゲダリヤのもとにきた。そして多くのぶどう酒と夏のくだものを集めた。"
"24040014","ENG","They asked him : » Do you know that King Baalis of the Ammonites has sent Ishmael , Nethaniah's son , to kill you ? « However , Gedaliah , son of Ahikam , did not believe them ."
"24040014","DEU","und sprachen zu ihm : Weisst du eigentlich , dass Baalis , der König der Ammoniter , den Ismael , den Sohn Nethanjas , gesandt hat , dich zu ermorden ? Doch Gedalja , der Sohn Ahikams , glaubte ihnen nicht ."
"24040014","CMN","对他说 ： “亚扪王巴利斯派尼探雅的儿子以实玛利来杀你 ， 你知道吗？”亚希甘的儿子基大利不相信他们。"
"24040014","JPN","彼に言った、「アンモンびとの王バアリスがあなたを殺すためにネタニヤの子イシマエルをつかわしたことを知っていますか」。しかしアヒカムの子ゲダリヤは彼らの言うことを信じなかったので、"
"24040015","ENG","Then Johanan , Kareah's son , secretly asked Gedaliah at Mizpah : » Let me kill Ishmael , Nethaniah's son . No one will know about it . Why should he kill you ? All the Jews who have gathered around you would scatter . What is left of Judah would disappear . «"
"24040015","DEU","Da sprach Johanan , der Sohn Kareahs , heimlich zu Gedalja in Mizpa : Ich will hingehen und Ismael , den Sohn Nethanjas , erschlagen , ohne dass ein Mensch davon erfährt . Warum soll er dich ermorden , sodass dann ganz Juda , das sich um dich gesammelt hat , sich zerstreut und der Rest Judas zugrunde geht ?"
"24040015","CMN","后来加利亚的儿子约哈难在米斯巴私下告诉基大利说 ： “请容我去把尼探雅的儿子以实玛利杀了 ， 必没有人知道 ； 为什么要让他杀你 ， 以致集合到你那里来的所有犹大人都分散 ， 犹大余剩的人都灭亡呢？”"
"24040015","JPN","カレヤの子ヨハナンはミヅパでひそかにゲダリヤに言った、「わたしが行って、人に知れないように、ネタニヤの子イシマエルを殺しましょう。どうして彼があなたを殺して、あなたの周囲に集まっているユダヤ人を散らし、ユダの残った者を滅ぼしてよいでしょう」。"
"24041002","ENG","Ishmael , son of Nethaniah , and the ten men who were with him got up , drew their swords , and killed Gedaliah , son of Ahikam and grandson of Shaphan . So they assassinated the man whom the king of Babylon had appointed to govern the land ."
"24041002","DEU","Da erhoben sich Ismael , der Sohn Nethanjas , und die zehn Männer , die bei ihm waren , und schlugen Gedalja , den Sohn Ahikams , des Sohnes Saphans , mit dem Schwerte und töteten ihn , den der König von Babel zum Statthalter über das Land gesetzt hatte ."
"24041002","CMN","尼探雅的儿子以实玛利和与他 一 起的那十个人就起来 ， 用刀袭击沙番的孙子、亚希甘的儿子基大利 ， 就是巴比伦王指派管理那地的 ， 把他杀掉。"
"24041002","JPN","ネタニヤの子イシマエルおよび共にいた十人の者は立ち上がって、バビロンの王がこの地の総督としたシャパンの子アヒカムの子であるゲダリヤを刀で殺し、"
"24041009","ENG","The cistern where Ishmael threw all the bodies of the men he had killed was the same one that King Asa made as a part of his defense against King Baasha of Israel . Ishmael , son of Nethaniah , filled it with the bodies ."
"24041009","DEU","Die Zisterne aber , in die Ismael alle Leichname der erschlagenen Männer warf , war die grosse Zisterne , die der König Asa im Krieg gegen Baesa , den König von Israel , hatte machen lassen ; die füllte Ismael , der Sohn Nethanjas , mit Erschlagenen ."
"24041009","CMN","以实玛利把他们所击杀的人的尸体全部扔在坑里（他杀这些人是因为基大利的缘故） ； 这坑是从前亚撒王为了防御以色列王巴沙而挖掘的。尼探雅的儿子以实玛利用那些被杀的人的尸体填满了那坑。"
"24041009","JPN","イシマエルが自分の殺した人々の死体を投げ入れた穴は、アサ王がイスラエルの王バアシャを恐れて掘った穴であった。ネタニヤの子イシマエルは殺した人々をこれに満たした。"
"24041010","ENG","Then Ishmael took captive the rest of the people who were at Mizpah . He captured the king's daughters and all the other people who had been left at Mizpah . They were the people whom Nebuzaradan the captain of the guard had put under the control of Gedaliah son of Ahikam . Ishmael son of Nethaniah took them captive and left for Ammon ."
"24041010","DEU","Dann führte Ismael den ganzen Rest des Volkes , der sich in Mizpa befand , gefangen hinweg ; die Prinzessinnen und alles Volk , das in Mizpa übriggeblieben war , alle , über die Nebusaradan , der Oberste der Leibwache , den Gedalja , den Sohn Ahikams , gesetzt hatte , führte Ismael , der Sohn Nethanjas , gefangen hinweg und zog ab , um zu den Ammonitern hinüberzugehen ."
"24041010","CMN","以实玛利还掳去所有留在米斯巴的余民 ， 包括王的众公主和所有留在米斯巴的人民 ； 这些人都是护卫长尼布撒拉旦交给亚希甘的儿子基大利管理的。尼探雅的儿子以实玛利把他们掳走 ， 往亚扪那里去。"
"24041010","JPN","次いでイシマエルはミヅパに残っているすべての民、すなわち王の娘たちと侍衛の長ネブザラダンがアヒカムの子ゲダリヤに託したミヅパに残っているすべての民とを捕虜とした。ネタニヤの子イシマエルは彼らを捕虜とし、アンモンびとのもとに渡り行こうとして立ち去った。"
"24041014","ENG","Then all the people Ishmael had taken captive at Mizpah turned and ran to Kareah's son Johanan ."
"24041014","DEU","und alles Volk , das Ismael von Mizpa gefangen weggeführt hatte , wandte sich und kehrte um und ging zu Johanan , dem Sohn Kareahs ."
"24041014","CMN","于是以实玛利从米斯巴掳去的众民都转身 ， 归到加利亚的儿子约哈难那里。"
"24041014","JPN","そしてイシマエルがミヅパから捕虜にしてきた人々は身をめぐらしてカレヤの子ヨハナンのもとへ行った。"
"24041016","ENG","Then Kareah's son Johanan and all the army commanders who were with him brought back the rest of the people of Mizpah whom he had rescued from Ishmael , son of Nethaniah , after Ishmael had killed Gedaliah , son of Ahikam . Johanan brought back men , women , children , soldiers , and commanders from Gibeon ."
"24041016","DEU","Nun nahmen Johanan , der Sohn Kareahs , und alle Heeresobersten , die bei ihm waren , den ganzen Rest des Volkes , den Ismael , der Sohn Nethanjas , nach der Ermordung Gedaljas , des Sohnes Ahikams , von Mizpa gefangen weggeführt , Männer , Frauen , Kinder und Hofbeamte , die er von Gibeon zurückgebracht hatte ,"
"24041016","CMN","加利亚的儿子约哈难和与他 一 起的众将领 ， 就夺回了全部余民 ， 包括军兵、妇女、孩童和宫中的臣宰 ， 就是尼探雅的儿子以实玛利在刺杀亚希甘的儿子基大利以后 ， 从米斯巴掳走的。约哈难把这些人都从基遍带回来。"
"24041016","JPN","そこでカレヤの子ヨハナンおよび彼と共にいる軍勢の長たちはネタニヤの子イシマエルがアヒカムの子ゲダリヤを殺して、ミヅパから捕虜として連れてきた、あの残っていた民、すなわち兵士や女、子供、宦官をギベオンから連れ帰ったが、"
"24041018","ENG","They were afraid of the Babylonians because Ishmael had killed Gedaliah whom the king of Babylon had appointed to govern the land ."
"24041018","DEU","und so den Chaldäern zu entgehen ; denn sie fürchteten sich vor ihnen , weil Ismael , der Sohn Nethanjas , Gedalja , den Sohn Ahikams , den der König von Babel über das Land gesetzt , erschlagen hatte ."
"24041018","CMN","躲避迦勒底人。他们惧怕迦勒底人 ， 因为尼探雅的儿子以实玛利杀了巴比伦王指派管理那地的亚希甘的儿子基大利。"
"24041018","JPN","これは、ネタニヤの子イシマエルが、バビロンの王によってこの地の総督に任じられたアヒカムの子ゲダリヤを殺したことにより、カルデヤびとを恐れたからである。"
"24042002","ENG","They said to me : » Please do what we ask you ! Pray to Jehovah our God for us . Pray for all of us who have survived . Once there were many of us . Now there are only a few of us left , as you can see ."
"24042002","DEU","zum Propheten Jeremia und sprachen zu ihm : Lass doch unsre Bitte vor dich kommen ! Bete für uns zum Herrn , deinem Gott , für diesen ganzen Rest ; denn unser sind nur wenige übriggeblieben von vielen , wie du mit eignen Augen siehst ."
"24042002","CMN","对耶利米先知说 ： “求你容我们向你恳求 ， 请为我们这余剩的民向耶和华你的 神祷告 ； 因为我们从前人数众多 ， 现在剩下的极少 ， 就像你现在亲眼所见的 一 样。"
"24042002","JPN","みな預言者エレミヤの所に来て言った、「どうかあなたの前にわれわれの求めが受けいれられますように。われわれのため、この残っている者すべてのために、あなたの神、主に祈ってください、今ごらんのとおり、われわれは多くのうち、わずかに残っている者です）"
"24042004","ENG","I answered : » Very well , then . I will pray to Jehovah our God , just as you have asked . I will tell you what he says . I will not keep back anything from you . «"
"24042004","DEU","Da antwortete ihnen der Prophet Jeremia : Ich habe es gehört . Ja , ich will zum Herrn , eurem Gott , beten , wie ihr gesagt habt ; und alles , was euch der Herr zur Antwort gibt , will ich euch zu wissen tun und euch nichts vorenthalten ."
"24042004","CMN","耶利米先知对他们说 ： “我听见了 ！ 我必照着你们的话祷告耶和华你们的 神。耶和华回答你们所说的 一 切话 ， 我必告诉你们 ， 一句也不会向你们隐瞒。”"
"24042004","JPN","預言者エレミヤは彼らに言った、「よくわかりました。あなたがたの求めにしたがって、あなたがたの神、主に祈りましょう。主があなたがたに答えられることを、何事も隠さないであなたがたに言いましょう」。"
"24042010","ENG","‘ If you are willing to go on living in this land I will build you up and not tear you down . I will plant you and not uproot you . The destruction I brought on you has caused me great sorrow ."
"24042010","DEU","Wenn ihr ruhig wohnen bleibt in diesem Lande , will ich euch aufbauen und nicht wieder abbrechen , will euch pflanzen und nicht wieder ausreissen ; denn mich gereut des Unheils , das ich euch angetan habe ."
"24042010","CMN","‘你们若决意住在这地 ， 我就建立你们 ， 必不拆毁 ； 栽植你们 ， 必不拔除 ； 因我为那已经降在你们身上的灾祸回心转意。"
"24042010","JPN","もしあなたがたがこの地にとどまるならば、わたしはあなたがたを建てて倒すことなく、あなたがたを植えて抜くことはしない。わたしはあなたがたに災を下したことを悔いているからである。"
"24042012","ENG","For the reason that I am merciful , I will make him have mercy on you and let you go back home . I Jehovah have spoken ."
"24042012","DEU","Ich will euch Barmherzigkeit finden lassen , dass er sich euer erbarmt und euch in eurem Lande wohnen lässt ."
"24042012","CMN","我要向你们施怜悯 ， 他也会怜悯你们 ， 使你们归回自己的土地。’"
"24042012","JPN","わたしはあなたがたをあわれみ、また彼にあなたがたをあわれませ、あなたがたを自分の地にとどまらせる。"
"24042019","ENG","» Then I continued : Jehovah has told you people who are left in Judah not to go to Egypt . And so I warn you now ."
"24042019","DEU","so ist dies das Wort des Herrn über euch , die ihr von Juda noch übrig seid : Geht nicht nach Ägypten ! Und nun wisset ,"
"24042019","CMN","犹大余剩的人哪 ， 耶和华曾对你们说 ： ‘你们不要去埃及。’你们要确实知道 ， 我今天已经警告你们了。"
"24042019","JPN","ユダの残っている者たちよ、『エジプトへ行ってはならない』と主はあなたがたに言われた。わたしがきょう警告したことを、あなたがたは確かに知らなければならない。"
"24042021","ENG","» Now I have told you , but you are disobeying everything that Jehovah our God sent me to tell you ."
