TokenID,language,paradigm,mode,gold,pred,correct,DtExp,DtRes,DtUniv,DtDTAM,TLTS,TLAspPfv,TLMdIrr,ClNegPol,ClCntfcl,VcPass,ASTrns,ASUnrg,ASUncc,AktState,AktAct,AktAcc,AktAch
42024006,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42022015,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
41014041,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40009008,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
43010032,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42008056,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
42015029b,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43006046a,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
40008029,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
43001034b,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43008033,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
43011032b,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
42008039b,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42018042,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43003018a,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
43011012,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42022071,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
41005020,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
40005043,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42009019,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43005037b,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
40015032,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42013016,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
43011011,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42010042,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42008039a,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43006046b,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42001019,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
40001018,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
42007022b,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42024023,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
43008042,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
43003018b,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
41014005b,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,koennen,koennen,True,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1
40017012,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40028007a,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41009009a,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42002020a,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
41015034,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40021016,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40012028,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41012010,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
40026001,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
43003024,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
41006052,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
41010052,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42007045,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
43005022,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41010029,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42023041,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
41002012,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
41006030,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
43006027,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40003002,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
43002010a,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
42013007a,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40018015,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42019009,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43006036,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43005037a,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
42012039c,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
43005006,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
42005002,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
41004015b,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
40022004,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40014004,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42012003b,deu,duerfen_koennen_moegen_muessen_sollen_wollen,multiclass_optional,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43008029,deu,werden,binary,0,0,True,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
42001068b,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43009022,deu,werden,binary,0,0,True,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
40005027,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40011023b,deu,werden,binary,0,0,True,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
42011020,deu,werden,binary,0,0,True,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
40028020,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43001018,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43007046,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
41010009,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42015032,deu,werden,binary,1,1,True,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
42001068a,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40011021b,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
42024018,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
42010013b,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
42008048,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
41005032,deu,werden,binary,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
40018013a,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1
42015027,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42023022a,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
41014021b,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
40019006,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42004006,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
43007031,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40019027,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43005033,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40013051,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42010013a,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0
42001049,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42023008,deu,werden,binary,0,0,True,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
40018031,deu,werden,binary,0,0,True,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
41016008,deu,werden,binary,0,0,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
42016011,deu,werden,binary,0,0,True,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
43005045,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40011023a,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0
43007030,deu,werden,binary,0,0,True,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
41005034,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42012005,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
42001036,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42015021,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
43004001,deu,werden,binary,0,0,True,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
42008035,deu,werden,binary,0,0,True,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1
41002017,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
40011025b,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42019046,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
41005018,deu,werden,binary,0,0,True,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
43003013,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
40011025a,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40024043a,deu,werden,binary,0,0,True,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
41014009,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40026065,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43002010b,deu,werden,binary,0,0,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
42018021,deu,werden,binary,0,0,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40019028,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42017010c,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
42019018,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42009008a,deu,werden,binary,0,0,True,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
41010028b,deu,werden,binary,0,0,True,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
43005038,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42017010a,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
40003017,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43006045,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
40026024b,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
40028007b,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42019016,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42004018,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41011017,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43008057,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42001001a,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
41001024,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42020039,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
43003034,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41014021a,deu,werden,binary,0,0,True,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0
42018029,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
40027060,deu,werden,binary,0,0,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42004035,deu,werden,binary,0,0,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
42022015,deu,werden,binary,0,0,True,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
41014041,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40009008,deu,werden,binary,0,0,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
43010032,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42015029b,deu,werden,binary,0,0,True,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43006046a,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
40008029,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
43001034b,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43008033,deu,werden,binary,0,0,True,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
43011032b,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
42008039b,deu,werden,binary,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42018042,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43011012,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42022071,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
41005020,deu,werden,binary,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
40005043,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42009019,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43005037b,deu,werden,binary,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
40015032,deu,werden,binary,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42013016,deu,werden,binary,0,0,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
43011011,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42010042,deu,werden,binary,0,0,True,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42008039a,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43006046b,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42001019,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
42007022b,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42024023,deu,werden,binary,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
43008042,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
43003018b,deu,werden,binary,0,0,True,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
41014005b,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1
40017012,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41015034,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40021016,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40012028,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41012010,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
40026001,deu,werden,binary,0,0,True,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
41006052,deu,werden,binary,0,0,True,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
41010052,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42007045,deu,werden,binary,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
43005022,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41010029,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42023041,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
41002012,deu,werden,binary,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
41006030,deu,werden,binary,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
43006027,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40003002,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
42013007a,deu,werden,binary,0,0,True,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40018015,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42019009,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43006036,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43005037a,deu,werden,binary,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
43005006,deu,werden,binary,0,0,True,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
41004015b,deu,werden,binary,1,1,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
40022004,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42012003b,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43008029,deu,haben_sein,multiclass_optional,haben,haben,True,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
42001068b,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40005027,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42011020,deu,haben_sein,multiclass_optional,sein,sein,True,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
40028020,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43001018,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43007046,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
41010009,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42015032,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
42001068a,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40011021b,deu,haben_sein,multiclass_optional,haben,haben,True,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
42008048,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
41005032,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42014022,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
42023022a,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
41014021b,deu,haben_sein,multiclass_optional,sein,sein,True,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
40019006,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42004006,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
43007031,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40019027,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43005033,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40013051,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42010013a,deu,haben_sein,multiclass_optional,sein,sein,True,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0
